Id,Name,Country,City,Latitude,Longitude,Address
2422360000000.0,Charlotte Street Hotel,GB,London,51.5184158,-0.1348509,"13 Charlotte Street, London, W1T 2, United Kingdom, London, England W1T 2, GBR"
2473900000000.0,Rafayel Hotel Spa,GB,London,51.4703604,-0.1779869,"34 Lombard Road, London, SW11 3RF, United Kingdom, London, England SW11 3RF, GBR"
2491080000000.0,Novotel London Tower Bridge,GB,London,51.5106538,-0.0773676,"10 Pepys Street, London, EC3N 2, United Kingdom, London, England EC3N 2, GBR"
2508260000000.0,The Montague On The Gardens,GB,London,51.520181,-0.1256957,"14 Montague Street, London, WC1B 5, United Kingdom, London, England WC1B 5, GBR"
2525440000000.0,The Lanesborough,GB,London,51.50303,-0.15242,"London, SW1X 7, United Kingdom, London, England SW1X 7, GBR"
2568390000000.0,Thistle Holborn The Kingsley,GB,London,51.5179659,-0.1234343,"15 Bloomsbury Way, London, WC1A 2, United Kingdom, London, England WC1A 2, GBR"
2585570000000.0,The Lodge Hotel Putney,GB,London,51.4572991,-0.2055425,"1 Upper Richmond Road, London, SW15 2, United Kingdom, London, England SW15 2, GBR"
2602750000000.0,Blakes Hotel,GB,London,51.4892447,-0.1803196,"31 Roland Gardens, London, SW7 3PF, United Kingdom, London, England SW7 3PF, GBR"
2611340000000.0,The Capital,GB,London,51.4997486,-0.1615242,"Rysbrack Street, London, SW3 1, United Kingdom, London, England SW3 1, GBR"
2628520000000.0,Durrants Hotel,GB,London,51.5179386,-0.1529794,"24 George Street, London, W1U 3QZ, United Kingdom, London, England W1U 3QZ, GBR"
2654290000000.0,Crowne Plaza London The City,GB,London,51.5122429,-0.1045036,"19 New Bridge Street, London, EC4V 6DB, United Kingdom, London, England EC4V 6DB, GBR"
2680060000000.0,Grange City Hotel,GB,London,51.5110114,-0.0771251,"Cooper's Row, London, EC3N 2, United Kingdom, London, England EC3N 2, GBR"
2688650000000.0,Great Northern Hotel A Tribute Portfolio Hotel London,GB,London,51.531427,-0.126133,"N1C 4QL, London, England, United Kingdom, London, England N1C 4QL, GBR"
2705830000000.0,Dukes Hotel,GB,London,51.5055381,-0.1396885,"30 St James's Place, London, SW1A 1NR, United Kingdom, London, England SW1A 1NR, GBR"
2723010000000.0,The Hari London,GB,London,51.4973203,-0.1562558,"20 Chesham Place, London, SW1X 8HQ, United Kingdom, London, England SW1X 8HQ, GBR"
2748780000000.0,Holiday Inn London Stratford City,GB,London,51.5426054,-0.0072708,"145 The Street, London, E20 1EH, United Kingdom, London, England E20 1EH, GBR"
2757370000000.0,Kensington House Hotel,GB,London,51.5012329,-0.1859937,"6 Prince of Wales Terrace, London, W8 5, United Kingdom, London, England W8 5, GBR"
2765960000000.0,Park Plaza London Riverbank,GB,London,51.4913737,-0.1214194,"SE1 7TJ, London, England, United Kingdom, London, England SE1 7TJ, GBR"
2774550000000.0,Eccleston Square Hotel,GB,London,51.4911924,-0.1449474,"37 Eccleston Square, London, SW1P 4, United Kingdom, London, England SW1P 4, GBR"
2817500000000.0,Rathbone,GB,London,51.5186801,-0.1354055,"30 Rathbone Street, London, W1T 1, United Kingdom, London, England W1T 1, GBR"
2851860000000.0,The Rockwell,GB,London,51.4948059,-0.1926525,"SW5 0SS, London, England, United Kingdom, London, England SW5 0SS, GBR"
2851860000000.0,Gainsborough Hotel,GB,London,51.4948416,-0.1772056,"11 Queensberry Place, London, SW7 2DW, United Kingdom, London, England SW7 2DW, GBR"
2894810000000.0,DoubleTree by Hilton London Chelsea,GB,London,51.475172,-0.1870629,"Imperial Road, London, SW6 2, United Kingdom, London, England SW6 2, GBR"
2929170000000.0,The Gore Hotel Starhotels Collezione,GB,London,51.5001979,-0.1795357,"SW7 5EX, London, England, United Kingdom, London, England SW7 5EX, GBR"
2937760000000.0,Novotel London Wembley,GB,London,51.5611271,-0.2787261,"23 Fulton Road, Wembley, HA9 0, United Kingdom, Wembley, England HA9 0, GBR"
2954940000000.0,Shaftesbury Suites London Marble Arch,GB,London,51.515755,-0.1603335,"41 Great Cumberland Place, London, W1H 7DQ, United Kingdom, London, England W1H 7DQ, GBR"
3006480000000.0,The Colonnade,GB,London,51.5243286,-0.1846623,"2 Warrington Crescent, London, W9 1, United Kingdom, London, England W9 1, GBR"
3023660000000.0,The Leonard Hotel,GB,London,51.5147071,-0.1578291,"13 Seymour Street, London, W1H 7, United Kingdom, London, England W1H 7, GBR"
3032250000000.0,Best Western PLUS Epping Forest,GB,London,51.603207,0.010607,"28 Oak Hill, Woodford Green, IG8 9, United Kingdom, Woodford Green, England IG8 9, GBR"
3049430000000.0,Pullman London St Pancras,GB,London,51.5286766,-0.1283489,"Ossulston Street, London, NW1 2, United Kingdom, London, England NW1 2, GBR"
3075200000000.0,citizenM London Bankside,GB,London,51.5051507,-0.1004724,"Lavington Street, London, SE1 0, United Kingdom, London, England SE1 0, GBR"
3083790000000.0,Aloft London Excel,GB,London,51.5083719,0.0355768,"Eastern Gateway, London, E16 1, United Kingdom, London, England E16 1, GBR"
3092380000000.0,Novotel London Canary Wharf,GB,London,51.5011704,-0.0232607,"63 Manilla Street, London, E14 8, United Kingdom, London, England E14 8, GBR"
3109560000000.0,Danubius Hotel Regents Park,GB,London,51.529257,-0.168358,"NW8 7JT, London, England, United Kingdom, London, England NW8 7JT, GBR"
3126740000000.0,Clayton Hotel Chiswick,GB,London,51.4924184,-0.2784701,"626 Chiswick High Road, London, W4 5RY, United Kingdom, London, England W4 5RY, GBR"
